Alpha,Beta,Theta
-0.007505392389342394,0.06638160567743004,0.011931492715908059
0.016989154929328284,-0.014529263737300244,0.029293175829149184
-0.019350476146346676,0.03514516680124598,0.08209039239629323
0.06512538665786108,-0.04850511127917488,-0.10184385491530878
-0.015233891679145012,-0.001873087288162294,-0.033721362521090426
-0.022205694414095655,0.0018890784996882992,0.06922940684414515
0.0119653726262253,-0.03310125853556944,-0.005609650295777558
-0.03519563511768789,-0.008366134359584007,-0.05085912877556183
0.060852327351702845,0.03813072107234433,0.014304577393257195
-0.02530252831704085,0.019652226512785056,0.02827813373351711
-0.012971317091113242,-0.04889388637369988,-0.0722824248922518
0.04526369634322812,0.024555358076942434,0.09684988246381027
0.01564880221640738,0.010295979888676482,-0.037850600641390314
-0.029563282440849853,-0.00012624621056872342,0.15123442888609645
-0.0022840891289063105,0.018525237252803226,-0.1676054531378217
-0.037804550612137146,-0.03818587677190955,0.27416217354855993
0.03659890462393108,0.0284607791059193,-0.33286976170248017
-0.03909451295633867,-0.01669267337298459,-0.19620347698290735
0.05330907139241523,-0.011457894231860406,0.20288814090284366
-0.010017109831910637,0.02990118466529546,-0.12799750247602162
4.181617790258718e-05,-0.0058650347355282935,0.27314085011621103
0.020266941346428317,0.05920627172657578,-0.056562088159716216
-0.058708665415205544,-0.0778548925484231,0.09045062993728767
0.057579972346006765,0.008032884768054239,-0.12123507664719459
-0.028656389008204757,-0.006324257619495119,0.04191473095893063
0.003160651723338863,0.0004221930281504349,0.01757269476560211
0.009069477430532127,0.004283081438748218,0.05890449871892137
-0.0219175241840313,0.02851151709192255,-0.18260415197459678
-0.053408749017333994,0.018351890035374546,0.2639843037241876
0.07123273765314138,-0.041878617655124406,-0.21794604441483403
0.016774150065106738,0.07273752282793775,-0.10596094915269337
-0.03077997289724045,-0.041100335012550414,0.12325712182540532
-0.002821801287222023,-0.028414861454378756,-0.09160191900694065
-0.0020110409186175284,-0.04319360281061226,0.04127826092626461
0.008024775088837312,0.03665765595972875,0.060701772909047554
0.02257645673358666,-0.01425788724799812,0.007447136338437303
-0.00026875284867498015,0.041896724150404234,-0.031356764669348135
-0.0038524570684751146,-0.03120042293309669,-0.06060126158540921
0.010887629132067872,0.00041092134534732595,0.07189421561397506
-0.0019074616270652455,0.010112033488513807,0.24436177366802592
0.005694749139775646,0.009475719567257733,-0.2812935858510296
-0.029900982042839485,-0.003613477236533509,-0.018159504971004575
0.052045589035546486,0.04419879044835996,0.29021260450772085
-0.030351104315932024,-0.024453006342638747,-0.26132114022669445
-0.02250691879540889,-0.06237419355340102,0.025736987339494623
-0.005224159629284875,0.04017732076199409,0.0023505885652272606
0.0012884469974794011,-0.016956705526467424,0.007342933185662397
-0.0005486525337988901,-0.0004572624329796415,-0.02107148123988777
0.05453577258673126,0.024517418763342746,0.07105085805576106
-0.05353442835514942,-0.0026136578885317175,-0.05236642058951865
-7.740252343365395e-05,-0.03495204527521016,0.0206768731921676
0.017295457772642166,-0.0021479663153218453,-0.04644647987317478
-0.029563651674808802,0.013519449358957197,0.024291428688317965
0.0002786448305110012,0.01316829221728847,-0.015439482857672436
-0.0377805987044667,-0.0069694287478408515,-0.04604345688654758
0.07492092942445855,0.000897965255021731,0.07544074987238741
0.03281591942238104,0.017268770972951583,0.04307956003232541
-0.042063716298331,-0.0027596612585358395,-0.04760628102718214
-0.030070121104613757,-0.02447412991724521,0.046874951894768146
0.015638940610952137,-0.001423861459512148,-0.031767272438218745
-0.010901581009816357,0.019088620322707223,-0.06362756637523362
0.02559693259105357,0.06222039091258858,0.04664435382703102
-0.028486589157260073,-0.08480072231692393,0.04120095482657304
-0.0022811197959525307,0.04946712369418822,-0.0018281185254310018
0.01961630129965327,-0.012266774308317805,-0.10653064731593696
-0.0790286723621775,-0.035330454864364765,0.0013645691275917394
0.10992532481440198,0.035538654814883185,0.02965618413940904
-0.0430173133500198,-0.01453686801958095,0.15344884236109954
0.026714796631185988,0.02948830989886785,-0.07023289409428396
0.04026816615164866,-0.04486631995955479,-0.03764345488637197
-0.036764554664596175,-0.0162843342169068,-0.0980262734746685
-0.021195546691840397,0.049517096675023214,0.06560660183842561
0.019189966947607703,-0.05699681666142254,0.01063966406243424
-0.032996129340148735,0.030484506657263096,0.012659783862993068
-0.03136403143573671,-0.006902914336836101,0.015166392257745338
0.06981444861436115,0.004045761925433764,-0.1046007689092742
-0.025121826156017837,0.020250051020632362,0.13100593946830702
0.021546353419432177,-0.01695373686217323,0.011671845808594839
-0.023104872134533272,0.029119071894337267,-0.07004340073133243
0.030959170825312392,-0.02282673639667557,0.05958685003771636
-0.03387791612558648,-0.02210889050568326,-0.025235764671248617
0.003454757161445752,0.011865321491055849,-0.0023673409948223945
-0.02409301080205381,-0.04640191340314285,-0.034412484058767824
-0.003816678749292408,0.04543359242334139,0.020772289828737495
0.04738811244730213,-0.010759014679591008,-0.017094679906024746
-0.0109858945855534,0.008331827051198388,-0.01731491013985777
-0.021264204280583874,0.008914596985780178,0.056376419307216
0.0073699692489693856,-0.00980232998399508,-0.01233363104109781
0.027516594412307437,-0.02247832995773129,-0.008763444209869378
-0.007352193309818309,0.041867493939458156,0.016489290350339306
-0.03178338731006444,-0.04004765274435664,-0.03874366120424066
0.02148661459707494,0.04905042729007895,0.017326269482789706
0.021451375450254728,-0.005557465046876065,0.010778826006458315
-0.036019837627131686,-0.013224800848856057,0.029477931322141004
0.03251806214354644,-0.03013788760881662,-0.041188606954129216
-0.02335146322263949,0.034089192547722004,0.038613776305323075
0.02777513029526009,0.005722028861761359,0.06684092590750518
0.011025572334646317,0.00593406857147162,-0.07772409050770533
-0.048256110846929795,-0.003838355738473496,-0.06079196271810746
0.060452937677711344,0.0018155069048773065,0.013824456872957863
-0.04506051480852575,-0.0034201398247221525,0.08386010415855191
0.021280260871472615,0.002346883768137391,-0.09409279236228325
0.0048814374049505425,-0.030756829242610407,0.057724641568788045
-0.061501749243342695,0.010459632737022035,-0.010660288543760355
0.04373610840930614,-0.00038755405092858906,-0.056949913967268895
0.01919716642400964,-0.003635054360547496,0.12392662384906714
-0.011348310328719436,-0.002289670189465962,-0.08793326043654469
-0.019573790351658592,0.011613451043633188,0.008505514989829144
0.030474645289646878,0.0051271139884592025,-0.07916299077162003
-0.06854467770173896,-0.0029447681819346804,0.21406935708819716
0.044935354450991435,-0.025758207683459773,-0.1223266913418772
-0.02436922240576612,0.011714460168322373,0.0264272311440984
0.006293890622307794,0.056989708716379116,-0.09218859454156832
0.026403558229184432,-0.04847872596883811,0.0954117122404581
0.06101107213817031,0.0028338753276699437,-0.17943222150665444
-0.05860946919604603,0.009544613263004358,0.1774700338738356
-0.016172351644588065,0.004742155189939621,-0.029138009367438454
0.009727309753751322,-0.006861304366594431,0.022333086423372582
0.01718014129528386,0.03867135052330028,0.049586152022387024
-0.03251932496695953,-0.0653291513937292,-0.0436610724288629
0.06678586771018982,-0.038435132898653704,-0.11055904013433698
-0.03470618866292624,0.04223067627897336,0.09428216350057168
-0.054530814106493644,-0.03977862612913949,-0.12204676835750743
0.05601067967016602,0.01981629684161594,0.113357953240133
-0.012029616487500587,-0.01360980119897938,-0.11824831268495942
-0.028782794904192343,0.006883466680596006,0.03434244698647177
0.028405476948162346,-0.030203318296209182,0.04338030708071015
0.03469566707739601,0.028998193697167777,0.09874268967408867
-0.05485152475170804,0.007935166005478571,-0.0339767605086324
0.029717861926098568,0.004643158314450062,-0.048616842347205314
-0.043730013568350816,-0.02926034679218468,-0.022932621385287885
0.040279623322773295,0.012208083036958417,0.051684915526259874
-0.04483973973269026,-0.012178161755833923,0.024169373831471868
0.04257886747144122,0.020888716030607938,0.025690894765426485
-0.015540919022094868,-0.015887978681205422,-0.05644378422883384
-0.015756163495592942,0.02754893256244184,-0.09460856127580593
0.030096903188310698,-0.01517502829388901,0.1250358259677562
-0.021920629473642813,0.0012610173795810197,-0.03936767270337161
-0.030140185582642986,-0.010939563217030823,0.03135824510424458
0.046466213084063186,0.012475495626245258,-0.044768788052172236
-0.0379233802268579,-0.01615826395881239,0.048264137184853395
-0.07230733377530708,0.00978023433970293,0.038154009318507556
0.12934736475504635,0.011361907483501028,-0.1308091013849601
-0.023255617475264865,0.03713207045164439,0.035408226565605994
-0.009096226826147826,-0.045545018213986495,0.04612764756134979
-0.07067818097648414,-0.03904493399185241,-0.0677903850253378
0.07984324577757668,0.05388985402347103,0.07161332050630445
-0.019931001532373985,-0.008664325485341884,-0.08354374986847705
-0.008524292497983357,-0.0070002673049443095,0.14257748083553942
-0.020113962819469863,-0.000686807463693766,-0.1360811130373772
0.04666219595783636,-0.007418602642402803,0.0005800064544852113
