Alpha,Beta,Theta
0.04355048138592187,-0.058764364832644224,-0.07213176470876995
-0.03509607712138267,0.05463551557170512,-0.12606372997290752
-0.026251700800144207,-0.05574911026478123,0.2435097001184408
0.057494299318556964,0.04389761066453881,-0.26236418706796694
-0.09192279195799469,-0.061611145266038676,0.20923397146102815
0.06504380629710337,-0.0036722827698654824,0.17472856410365178
-0.04016549944358262,-0.015579058482349169,-0.16243999970754874
-0.025527131096043484,0.054423636764930165,-0.011030529293856155
0.0248023700761688,-0.01730512219023467,-0.04228067892371736
-0.020174990957256483,0.02907229668112862,0.026484054620616947
0.05490564857896404,-0.050559013615072264,-0.19960527053706706
0.01228952744769232,0.054783115973264136,0.1985348359421262
-0.07716414707192634,-0.002112096192320223,-0.06641638186303159
-9.23345023795763e-06,0.01900505426586813,0.03504290824799151
0.03956955124032758,-0.047193746153718956,-0.04353275081651705
0.01622882385342346,-0.013917075994402808,0.04697573141032324
-0.023981439304782068,0.028747413739441965,-0.0072940855763348545
0.09653599823859828,0.028009016225958305,0.04497520521875654
-0.07789137016563866,-0.059424134953785915,0.06618307922706243
-0.0028430947626929904,0.0030417513950847306,-0.13930531877199326
-0.043021132592527954,0.037423675543428916,0.06439211398909374
0.04218616231104251,-0.03083333463086835,-0.005936828684962307
0.004185776957292101,-0.020565170271303154,-0.012032388008635913
-0.013961939752774261,0.0395991286587109,0.008246270310651053
0.011482860370564632,-0.0300071246269569,-0.02561629758855889
-0.018993069584537958,-0.009992369503469531,0.055646160370097265
0.03423632114288393,0.03004492089713814,-0.0474516313582515
-0.051721974771660566,-0.03157488486595243,0.003947438257128599
0.030455568147183996,0.011691231325548017,0.04076664341587579
-0.023635083094631897,-0.009412705870893419,-0.22880326951369637
0.021891908637851953,-0.04195861365480336,0.21934993645127152
0.019917680110920735,0.037685024684418485,-0.11726314614401316
-0.0005074297356017454,0.038103468082625866,0.04021926267790838
0.03750036765865016,-0.01838125784155114,0.041473172326095556
-0.11040127605496725,0.03457994043567823,-0.05817836703886089
0.07695754546750752,-0.017389994047338854,-5.0826544310105246e-05
0.05865353044040851,-0.04693156156923825,-0.028950062277336687
-0.06306140449510733,-0.005643441503207818,0.11319385903986101
0.011268266312985302,0.1127951661505687,0.007714756145471597
-0.031917838487526363,-0.08645217775815078,-0.08686385209439827
-0.0454125395138147,0.00010418987003494528,0.05191117969125822
0.07909307568632098,0.05806220268682136,0.04952404553384115
-0.07104709778528193,-0.061797207842078504,0.07177851197369982
0.03774688861325603,-0.015675478965471487,-0.14107049233192634
0.004498565362032734,0.048536155539343075,0.03768749695140944
-0.014009905414918726,0.020894097486802245,-0.07021990023385946
0.012466257240695864,-0.02697059353797334,0.05309813971528254
-0.021222272878551787,-0.01826488489618615,0.05201133554018782
0.06421799492461382,0.042462335340018954,-0.05975280171528377
-0.09010023684576522,-0.035653629616915906,0.004875580595179943
0.021857667450225722,-0.0012961253610237655,0.04339143654066
0.009900139579920175,0.018615831607841356,-0.08266690641330357
0.0024436373893561483,0.006102594395857608,-0.07372685607467909
0.019882103173258642,0.06434149840452844,0.20199838755319255
-0.03248829118890673,-0.0739156596664709,-0.06700297229779703
0.014862430082382505,0.11555321153320534,-0.08795106326497099
0.01437515349210107,-0.09474700243844454,0.1253497039258242
-0.018586079084669423,-0.02829019616695952,-0.07849881862102456
0.07794425659552033,0.020261795377484758,-0.17416832528864973
-0.07603418039673975,0.002428547175284592,0.32620029969435954
-0.014879663850078243,-0.05912620954223929,-0.1258548744093093
0.044203410575249034,0.007487195188899207,-0.06469739792781076
-0.034491337462781047,0.04238502277244191,0.1101898192262209
-0.10485591710710722,-0.005097552277324509,0.2703093444757785
0.07320243459693834,-0.00551230145262803,-0.2462369056004545
0.09885175195033039,0.02890736569527081,-0.05979579263721599
-0.01627449475112325,-0.013403250203033946,-0.02983819536454547
-0.09056228685230704,0.0194305930657276,0.07087613388228925
0.06042253387329722,-0.001770230439693492,-0.08880714179149944
0.011697801936888786,-0.03558036358630897,0.021678185614839755
-0.04571610733122147,-0.02324923959712161,0.0470811515619565
-0.04134068787976705,0.014580256041910645,-0.18212106310194986
0.05605540020243237,-0.05514416866853285,0.1652721173654423
0.03438891426979561,0.061316729586918084,-0.03991444335867588
-0.07844218489145295,0.01574441792817062,0.08335094649810632
0.07848571854717515,-0.02236193628421148,-0.0685264061633947
0.030053304513569593,-0.006512144701958711,-0.02209683390286972
-0.07689555413109547,0.04557153537330815,0.08005046248211874
0.050377353907008135,-0.019524198358825746,-0.13923161933925132
-0.04383535015755706,0.018897251286545787,0.12384970920356882
0.030208381482455415,-0.03098174552940808,0.1613183484279317
-0.05238434125480036,0.007280689024729963,-0.1448842227939213
0.05238211611213609,-0.025459535742044875,-0.04779738548686528
-0.001091960882970322,0.039797308792225226,-0.04386933894620446
0.00832141973257237,-0.03985071542225503,-0.05133136918248361
-0.025328413320372077,0.03136084306971247,0.1921561032431374
0.01350297030189024,0.031812492496260544,-0.028872667551839832
-0.05556095236346709,-0.012738304121323445,0.07169980232721804
0.03785412168897382,0.001532696619323719,-0.04535602781453488
-0.004721649336013858,-0.0428837832521028,-0.048647860913261676
0.026489932776444274,-0.0003397910471161225,0.0102880291694653
-0.0016166799456423142,-0.03865564585097461,-0.023508274432689324
0.005128359228309103,0.05227153743851531,-0.03298703968272144
0.00940914286634277,-0.0014520474904885815,-0.014399425156308628
-0.041574595258137025,0.010388810879759127,-0.03719982464342133
0.03832102176191239,-0.002772696976784532,0.029327850960972627
-0.10831632130114087,0.04679645313941123,-0.020136363726798053
0.1347998851972283,-0.013807721063472424,-0.041787413031426655
-0.06678679972170475,-0.05906109094316196,0.034255025242445586
0.04172675063142115,0.046271321676814824,0.050885827840029464
-0.020967180018299926,-0.078218501548977,-0.012990237300112551
-0.036439221933429584,0.049610727170414676,-0.024558287913747288
0.05719613788277023,0.055235228565267885,0.03932769432312829
-0.011964649322354637,-0.11353310277413776,0.131109586151949
-0.05165608523961553,0.04983832852234096,0.1157386848595057
