Alpha,Beta,Theta
0.06281788180062303,-0.06421098897723193,-0.1638332363613013
-0.056961069773491475,0.07561337621445184,0.35635343721837465
-0.03007765769775118,-0.00903557094990515,-0.23799033857162383
0.026634601570988632,-0.042849574776851404,0.07840542718084648
-0.03752473782706748,-0.04565922276648873,-0.12360635865064946
0.0856822193096746,0.08165171003030787,-0.056196548118689946
-0.05382259790142902,-0.03257239516135961,0.1736190861666866
0.0008420621081360212,0.0607656186203434,-0.22206867374984135
0.02262062025364846,-0.051328590648232884,0.12254599180634573
-0.019990430128492553,0.013063064620100586,0.012747738352881737
-0.010253405652326198,-0.033133354676091395,0.08412311810795585
0.0003190419939956796,-0.0004831023782891963,0.019022208336352847
0.0033841452844346922,0.008529069937506208,0.0020463868961132993
-0.0016748328781482642,0.01026156305753363,-0.11859307655454644
0.051532169717646736,-0.047472689109307006,0.07847330973228471
0.019326405791861324,0.0506908020397279,-0.01778406182659447
-0.07681954650727414,-0.0059232819546496986,-0.0096764212876686
0.03952061644550585,-0.03210423470284317,-0.02003367086095356
-0.028297587452368166,0.06644215907695981,0.01585595311058007
0.0145874445054385,0.026418019473077113,0.030927104484470974
0.005298770579823594,-0.0285212096829005,-0.11550262592252382
0.004753611986319205,-0.02280169923090838,0.06523253265939656
0.01943128286486526,0.005311076528261431,0.01621421765840585
-0.013998234820985308,-0.08434882249609021,-0.020602578281730986
-0.03503647631170578,0.08548033778617178,-0.0477938240476702
0.020588301879914953,-0.008454920200179458,-0.06807260374641501
-0.06498455543480493,-0.07326909737224924,0.1503139273011209
0.06923485310200056,0.12419548823800117,0.038072780883850924
-0.00880608562099837,-0.0825337028484249,-0.05386500235733333
-0.04389369204873789,0.03197042361338603,0.031527816571736804
0.022987003149061727,-0.08769629257985423,-0.038730335812778474
0.056799016281978254,0.08610640482372424,0.04128221120647902
-0.148775060113093,0.07868995303920254,0.2106187743278477
0.11929279848344744,-0.11085452276277784,-0.33675828537640745
-0.024089153313734873,0.013672010058299258,0.1388061202901622
0.03792679976972373,-0.022887185749004335,-0.21630466372690324
-0.0878560322331551,-0.028260543298804466,0.5761701322679946
0.0969167210423623,-0.0038152023640020275,-0.44081115135173726
-0.011108856068370813,0.04973407269968142,-0.023191674235860767
-0.020924030175080047,0.01276137478650534,0.02705038675233804
-0.05319330779360637,0.042341246810541924,0.11335711107049722
0.1488593512491703,-0.0052988388488948695,-0.2842968978878467
-0.10624157235360564,-0.03654781762723918,0.23717916710808862
-0.011336983941189243,-0.02402108653494308,-0.037949817110920936
-0.001226550519937323,-0.009582878388191376,-0.09665540877958233
-0.022617887619119703,0.0773124212468757,0.08806202648898782
0.02775263124947361,-0.0654446456272949,0.028328440645348136
0.042654189022943836,0.035138150142388566,-0.05882164282923297
-0.02759543713938526,-0.0570003750019825,0.055228083029923665
0.018330198578306665,0.06448077974909155,-0.0773024945791541
-0.04219537931233194,-0.029203825350995274,0.029538996961306734
0.010972047697787557,0.026467602581297534,0.008404550380544431
-0.010780349856930615,-0.01590116499427744,0.0559816923619879
0.1351864338049958,-0.02940931917881568,-0.42992844571562977
-0.14535341306418983,0.05991883463193353,0.5016501227311725
0.031300710309165584,0.005513724754245374,0.01913784739050261
0.06495685492885232,-0.04886715877280195,-0.1123165998831602
-0.053383156194941064,0.05191233923304571,0.03178033336242752
0.029346733023774874,-0.051161051220810355,-0.03828451164847789
-0.0028305374253419875,0.015527675018442558,-0.10595494095693972
-0.02706301589911021,0.0075583745321850335,0.10547004368067249
-0.007166354485599724,-0.014564090950974733,0.04758728946096016
-0.024739131054173406,0.018377548141401787,-0.10046588598458621
0.031295084209568384,0.0004657376128138846,0.04242917967277919
0.013949895876081458,-0.009082948311830145,-0.09610469606084521
0.02107904757165411,-0.04094150227046646,0.24449797097235046
-0.04235654137616116,0.01266235938214147,-0.055310165897344436
0.0751217565880817,0.0002339467178236022,-0.21961732248847804
-0.09523231498982501,0.006339442583187734,0.1977000320923776
0.07468706148740949,0.010649450620964474,0.00010157229163806088
-0.024899726222204675,0.0038511405472930037,-0.07847071692440238
-0.002334714226236191,0.013746067278397934,-0.058013703534782975
-0.00234111242787755,-0.011216127140507175,0.04644262282242932
-0.013254638647851941,-0.04432528897872708,0.16572941878128328
-0.03292091875894825,0.011880930883044725,-0.03728719626000539
0.022906505613904813,0.03634465892562946,-0.07953333397945261
-0.049340093351502294,0.04650525966553183,-0.07111110947976694
0.04837295476019447,-0.0656346060998104,0.07029190023908366
-0.019723660799783195,-0.014681096558096386,-0.10097159544427323
0.057778472272858254,0.05752561298359673,0.09028603912413433
-0.04751987230789563,0.041464302920671894,0.0286646783580631
-0.018595987402826704,-0.031261212316903354,-0.09659204850740019
-0.0013719983531550312,-0.05846340465062032,0.06505761355602051
0.056037434974245605,0.017307445992536828,0.00638904802346636
-0.01772055661243109,-0.0059851415066762515,0.043719790268923725
-0.00869353112898722,0.02093172647432808,-0.09917723731733644
-0.021834247530519473,-0.14808149373748178,0.006133790403129011
0.034578747999661964,0.14961363771637698,0.057985037296142954
0.006836786793114845,-0.03044765277370335,0.011661498195656397
-0.009176591645158353,0.04725615756660442,0.03161397020412887
0.008635174157410806,-0.03923688279906959,-0.061077895568659224
-0.005579451666762437,-0.03506301467732676,-0.014697423842144687
0.0059423914422481,0.08675867499022018,-0.052355562956816884
-0.0438231517305071,-0.03893088926088316,0.15973329089977512
0.06385644436549764,0.006852429060307501,-0.06838976428667845
0.008248482701217068,0.0021370781840266504,0.054935046455416324
