Alpha,Beta,Theta
-0.008167996002182263,-0.011645458980419299,0.009421488855071755
0.08771934858293541,-0.07385228132668625,0.1835407303829076
-0.03223566524356046,0.04181675511600129,-0.19161466881801903
-0.013255206115990887,0.03648845598816631,0.057615540812307034
0.055905835437967184,-0.016549575341565825,-0.05471811584747383
-0.013650834217952983,-0.026275629641248445,0.0891358316244335
-0.01735992366306093,-0.03291961693771408,-0.04677448733043805
-0.05344322010988717,0.07384394903255427,-0.024261878959898717
0.047430481082244985,-0.07252638541795396,-0.0046205764641252065
0.04053719950123879,0.005730921443679045,0.03648953186853855
0.0050015033888301955,-0.0213150621451883,0.03319666906701611
-0.009182650929498904,0.08794587696417458,0.04563584203064295
-0.1052797967509814,-0.053061793900942136,-0.1847534442351963
0.077576038432322,-0.026695765044331448,0.04696104999203877
-0.00390233854785582,0.13179440265301406,0.14631968353190233
0.036553305052340716,-0.07827243910308193,-0.05494541071203198
-0.09358316182445388,-0.247406701773212,0.3482805771026413
0.19553301375834325,0.18547835372025537,0.4291594469396283
0.33011456905205006,-0.11697795592022393,0.13374950993069343
-0.3850665442995262,0.17807341735456458,-0.8516607328800885
-0.11280408391756003,-0.030445149706933843,0.004636504987699654
-0.026488416138128492,0.008529760854043722,-2.940940515563384e-06
0.021870934926204684,-0.024604250831036505,0.0527124797748733
-0.008899725954218443,-0.007847174053038164,-0.027373257010047204
-0.16973870980857186,0.08644643138373397,-0.19961884638499855
0.19938148907883985,-0.05798030840046362,-0.009720892861842695
0.020977836746882823,-0.0509004229918073,0.23687203964494857
-0.052018703118982386,0.06165020195653215,-0.09969107476841232
0.016920839688788412,-0.041386724506377044,-0.08143231999041994
0.030167599413489187,0.02399172032585949,0.132869378541334
-0.05106283873689655,-0.04515399527723013,0.020996325587497238
0.013671473293177068,0.016208543053864613,-0.03555729449521822
0.0025537265482066178,0.023565947486609222,-0.0893721674414002
0.0851178316040154,0.005746561307233612,0.15845230751824108
-0.07967073926120508,-0.012530218195199554,-0.14450722408592814
0.09778817869493274,0.06296294695507579,0.034067597840275694
-0.14603324836348683,0.057429941895918976,-0.05463460020921571
0.09788380120958037,-0.029118423836317922,0.13086384443820498
-0.07208121538956337,0.018119584162827863,-0.21342013921159061
0.05539113192681185,-0.14123654329516086,0.14799518746466178
-0.056119846970492,0.05718370305663194,0.020898009170535803
0.003203257482467894,0.018837981673230524,-0.09035876733330203
-0.01153105855050965,-0.05537750490440947,0.23862033424553883
0.03998292753620876,0.02333461319484037,-0.14028642249646026
0.024949664024536324,0.0038199111727980177,-0.022555047246404673
0.019893252623253116,0.003055089506200325,0.030113664980558733
0.01062308900916886,-0.024234017839960258,-0.050394643885839835
-0.07518259205433125,-0.04855727470397325,0.08831869117061494
0.00016305311098210607,0.02931161640862509,-0.16991921023821674
0.021628920493789082,0.0007659953077553701,0.07173421443022468
-0.017947828561318994,0.01236903919946321,0.02905933231138184
0.04444619583386156,-0.01413099368521683,0.04106773775576166
-0.04452278191230814,0.005362669198133504,-0.05199258096689315
0.0012805346916671023,0.03130129998631788,0.012718200693064749
0.04083804814331999,0.005462639915626122,0.04958123761671083
-0.05203224803741591,0.010105946374614197,-0.17265895671327808
0.006221654651486759,0.006673882892356721,0.1379338002937002
0.01598928727756031,-0.026393769755400264,0.052244184174740756
0.05341509892287594,-0.05821729663774499,-0.022230049318799034
-0.05799542481401052,-0.01895658128766858,0.019209368202565403
0.08015905889469851,0.1433609638523024,-0.17838702188070119
-0.10673956791672656,0.021599696933731108,0.1126816866435199
0.04551690491501054,-0.16160111584719805,0.10370921257625422
-0.042127583965215154,0.06383559117904034,-0.1494808498468608
0.028418493707720895,0.006408084492474121,0.03245499137894639
0.026571427307766748,0.07133863394156344,-0.03462253441634585
-0.056439946985336005,-0.07245918485264874,-0.09413354835296078
0.044882021250595976,-0.001267676107658925,0.12426248411419563
-0.012804607437424538,0.008571675667894175,0.02175477701117392
-0.01532216607377463,0.02633074763196977,0.0014670934374411801
0.09499397158916503,-0.04529793940306274,-0.06722464803846942
-0.03137130401995367,-0.012777756926029624,0.08013804252618296
-0.04615543122351263,0.06274514951277559,-0.16154083534547117
0.037648203371090934,8.403808563166102e-07,0.1172423711984353
0.0005104413232085308,-0.032601617024312114,-0.007375539092433103
-0.030400304547494972,-0.04282888092263725,-0.028328568698739984
0.02742845335685938,0.03994829669608972,0.004155467346813597
-0.03880764183658373,0.002784929648305293,0.05559040519567906
0.00299745221542175,-0.05359971863203459,0.18263763614324202
0.4186998910771676,0.215580248882148,0.8810819997850352
-0.40677885859433494,-0.1773470458267619,-1.05160392349746
-0.04237668825854946,-0.028150435952501135,-0.095035880037875
0.0661559662782262,-0.01588805922070672,0.1364912572734159
-0.09188298115315673,0.05911750375890066,-0.0008833325359104577
-0.0031074418276384867,0.023100865691166157,-0.22049972083913524
0.03611614979732085,0.05674938859303022,0.11794149804668011
0.014640872187845431,-0.040201230508525435,0.16837499269853978
0.061573255694220196,-0.08932722614543709,-0.2898789267798422
-0.024617634171207665,0.06171877686351072,0.17585305284589778
-0.03209342657385376,-0.011710559234092699,-0.017156647798650417
0.058330686174410944,-0.004749994368074089,0.02340589583940838
-0.06728599019407164,0.04283621677074257,-0.011218454971153032
0.038290740984485525,-0.07672377276448522,-0.00955884194923245
-0.013217261562746916,0.012474437465705226,-0.050107217226565734
-0.00309284701529371,0.032713503812830474,0.10296663691310311
-0.003783286642947008,0.025700492134927855,-0.021766416101827564
-0.021862942248989155,-0.04325696437457415,-0.022203941700738646
0.030083214460195955,-0.003928921012926175,-0.10430712255895834
0.0510496757387076,0.005618239496452863,0.15331589476181368
-0.05691238089274142,0.0013252072401635363,-0.051490752237889306
0.05373699129815677,-0.01674007501933737,-0.033322257720977896
